Hotel,Booking_status,Lead Time,Arrival_Year,Arrival_Month,Weekend_Nights,Week_Nights,Adults,Children,Babies,Meal_Plan,Guest_Country,Market_Segment,City Hotel,City Hotel,Previous_Cancellations,Prior_Successful Stays,Reserved_Room_Type,Assigned_Room_Type,Booking_Changes,Deposit_Policy,Agent_ID,Days_on_Waitlist,Customer_Type,Average_Daily_Rate (USD),Special_Requests_Count,Reservation_Status,Status_Date,Total_Guests,Total_Nights,Total_Revenue (USD),Total_Revenue (INR)
Resort Hotel,NO,5,2016,May,1,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,No Deposit,94,0,Transient-Party,54,0,Check-Out,2016-06-01,1,2,108,9796
Resort Hotel,NO,1,2015,December,0,1,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,5,0,Transient-Party,37,0,Check-Out,2015-12-06,2,1,37,3356
Resort Hotel,NO,5,2016,April,0,2,2,0,0,BB,PRT,Online TA,TA/TO,1,0,1,A,D,0,No Deposit,240,0,Transient,71,1,Check-Out,2016-04-08,2,2,142,12879
Resort Hotel,NO,0,2016,December,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,94,0,Transient,75,0,Check-Out,2016-12-29,2,1,75,6803
Resort Hotel,NO,14,2015,August,1,4,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,0,Transient,279,2,Check-Out,2015-08-22,4,5,1395,126527
Resort Hotel,YES,137,2016,September,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,Transient,104,0,Canceled,2016-06-27,2,7,728,66030
Resort Hotel,NO,32,2016,April,2,5,2,0,0,HB,GBR,Groups,Direct,0,0,0,E,E,0,No Deposit,273,0,Transient-Party,81,0,Check-Out,2016-04-26,2,7,566,51306
Resort Hotel,YES,44,2017,June,1,3,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,E,E,0,No Deposit,531,0,Transient,93,0,Canceled,2017-05-12,2,4,372,33740
Resort Hotel,NO,3,2016,March,0,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,94,0,Transient,58,0,Check-Out,2016-03-31,2,2,116,10521
Resort Hotel,NO,13,2016,April,0,1,1,0,0,BB,Unknown,Corporate,Corporate,0,0,0,A,D,0,No Deposit,94,0,Transient,42,0,Check-Out,2016-04-27,1,1,42,3809
Resort Hotel,NO,15,2017,April,1,2,3,1,0,BB,ESP,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,0,Transient,212,0,Check-Out,2017-04-17,4,3,636,57685
Resort Hotel,NO,19,2017,August,1,1,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240,0,Transient,260,4,Check-Out,2017-08-07,2,2,520,47164
Resort Hotel,NO,3,2016,December,1,2,2,0,0,SC,ESP,Groups,TA/TO,0,0,0,A,A,2,No Deposit,134,0,Transient-Party,42,0,Check-Out,2016-12-08,2,3,126,11428
Resort Hotel,NO,65,2016,November,1,2,2,0,0,HB,GBR,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,314,0,Transient,58,0,Check-Out,2016-11-21,2,3,175,15847
Resort Hotel,NO,5,2016,January,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,E,0,No Deposit,94,0,Transient,43,1,Check-Out,2016-01-17,2,1,43,3900
Resort Hotel,NO,0,2017,February,0,2,2,0,0,BB,PRT,Direct,Direct,1,0,1,A,E,0,No Deposit,94,0,Transient,68,0,Check-Out,2017-02-05,2,2,136,12335
Resort Hotel,NO,1,2017,March,1,0,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,250,0,Transient,72,0,Check-Out,2017-03-13,2,1,72,6530
Resort Hotel,NO,74,2016,March,8,20,2,0,0,BB,GBR,Direct,Direct,0,0,0,A,A,2,No Deposit,250,0,Transient,51,0,Check-Out,2016-04-26,2,28,1425,129291
Resort Hotel,NO,3,2015,November,0,3,2,2,0,BB,RUS,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,240,0,Transient,104,0,Check-Out,2015-11-15,4,3,312,28298
Resort Hotel,NO,110,2017,July,2,5,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,Transient,200,1,Check-Out,2017-07-17,2,7,1400,126980
Resort Hotel,NO,211,2016,May,1,1,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,298,0,Transient-Party,55,1,Check-Out,2016-05-16,1,2,109,9886
Resort Hotel,YES,181,2017,July,1,4,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,Transient,206,0,Canceled,2017-01-25,2,5,1030,93421
Resort Hotel,NO,64,2017,April,0,2,2,0,0,BB,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,0,Transient,62,1,Check-Out,2017-04-14,2,2,123,11174
Resort Hotel,NO,129,2017,June,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,314,0,Transient-Party,109,2,Check-Out,2017-06-11,2,7,760,68925
Resort Hotel,NO,100,2016,February,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6,0,Transient,26,0,Check-Out,2016-03-04,2,7,182,16507
Resort Hotel,NO,1,2016,April,0,1,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,E,0,No Deposit,94,0,Transient,68,0,Check-Out,2016-04-15,2,1,68,6122
Resort Hotel,NO,0,2016,April,1,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,F,F,2,No Deposit,94,0,Transient,101,0,Check-Out,2016-04-07,2,3,303,27482
Resort Hotel,NO,7,2016,August,0,1,2,0,0,BB,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,339,0,Transient-Party,140,0,Check-Out,2016-08-20,2,1,140,12698
Resort Hotel,NO,145,2016,August,2,2,2,2,0,BB,ITA,Direct,Direct,0,0,0,C,C,0,No Deposit,94,0,Transient-Party,209,0,Check-Out,2016-08-17,4,4,836,75861
Resort Hotel,NO,59,2015,December,2,1,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,D,2,No Deposit,240,0,Transient,68,2,Check-Out,2015-12-08,2,3,205,18625
Resort Hotel,NO,29,2017,February,1,3,1,0,0,BB,GBR,Direct,Direct,0,0,0,A,A,0,No Deposit,250,0,Transient-Party,48,0,Check-Out,2017-02-20,1,4,190,17233
Resort Hotel,NO,2,2017,January,0,1,1,0,0,BB,Unknown,Direct,Direct,0,0,2,A,A,0,No Deposit,94,0,Transient,35,1,Check-Out,2017-01-26,1,1,35,3175
Resort Hotel,YES,42,2016,August,1,2,2,0,0,BB,POL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,Transient,249,0,Canceled,2016-07-20,2,3,747,67753
Resort Hotel,NO,45,2016,March,1,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,196,0,Transient-Party,36,1,Check-Out,2016-03-07,2,2,72,6530
Resort Hotel,NO,20,2015,November,2,5,2,0,0,BB,POL,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,69,0,Transient,29,0,Check-Out,2015-11-09,2,7,203,18412
Resort Hotel,YES,25,2015,December,1,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,E,E,1,No Deposit,339,0,Transient,45,1,Canceled,2015-12-03,2,2,90,8163
Resort Hotel,NO,66,2015,December,1,1,1,0,0,FB,ESP,Groups,TA/TO,0,0,0,A,A,1,No Deposit,155,0,Transient-Party,52,0,Check-Out,2015-12-07,1,2,104,9433
Resort Hotel,NO,26,2016,December,1,3,2,0,1,BB,FRA,Online TA,TA/TO,0,0,0,E,E,2,No Deposit,240,0,Transient,63,2,Check-Out,2016-12-23,3,4,252,22856
Resort Hotel,NO,161,2017,March,2,5,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6,0,Transient,29,0,Check-Out,2017-03-08,2,7,203,18412
Resort Hotel,NO,19,2017,February,0,3,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,171,0,Transient,50,1,Check-Out,2017-02-12,2,3,150,13605
Resort Hotel,YES,100,2016,October,1,1,2,0,0,BB,PRT,Complementary,Direct,0,0,0,G,G,0,No Deposit,94,0,Transient,0,0,Canceled,2016-10-10,2,2,0,0
Resort Hotel,NO,3,2017,July,2,2,3,1,0,BB,ESP,Direct,Direct,0,0,0,H,H,0,No Deposit,250,0,Transient,279,1,Check-Out,2017-07-12,4,4,1116,101221
Resort Hotel,NO,8,2016,August,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,Transient,244,1,Check-Out,2016-08-11,2,1,244,22131
Resort Hotel,NO,197,2016,May,4,10,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,72,1,Check-Out,2016-06-08,2,14,1007,91375
Resort Hotel,NO,113,2015,July,4,11,3,0,0,BB,PRT,Direct,Direct,0,0,0,H,H,1,No Deposit,94,0,Transient,188,3,Check-Out,2015-07-29,3,15,2813,255094
Resort Hotel,YES,120,2017,May,2,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,Transient,100,2,Canceled,2017-01-25,2,7,700,63490
Resort Hotel,NO,225,2015,September,2,5,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,156,0,Contract,50,0,Check-Out,2015-09-30,2,7,351,31840
Resort Hotel,YES,94,2017,June,0,4,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,240,0,Transient,160,0,Canceled,2017-04-21,4,4,640,58048
Resort Hotel,YES,150,2017,June,2,6,2,0,0,HB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,Transient,155,1,Canceled,2017-05-18,2,8,1240,112468
Resort Hotel,NO,225,2016,July,3,7,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,5,0,Transient,116,0,Check-Out,2016-08-01,2,10,1158,104994
Resort Hotel,NO,32,2016,March,0,4,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,367,0,Transient,21,1,Check-Out,2016-04-03,2,4,84,7619
Resort Hotel,NO,56,2016,November,0,3,3,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6,0,Transient,44,0,Check-Out,2016-11-19,3,3,132,11972
Resort Hotel,NO,2,2016,August,0,1,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,199,1,Check-Out,2016-08-24,2,1,199,18049
Resort Hotel,NO,143,2017,May,1,2,2,0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,410,0,Transient,42,0,Check-Out,2017-05-11,2,3,127,11504
Resort Hotel,YES,272,2015,September,0,3,1,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,2,No Deposit,94,0,Transient-Party,41,0,Canceled,2015-09-28,1,3,123,11156
Resort Hotel,NO,188,2017,August,2,3,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,E,G,0,No Deposit,240,0,Transient,210,3,Check-Out,2017-08-17,2,5,1050,95235
Resort Hotel,NO,125,2016,August,3,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,Transient,214,1,Check-Out,2016-08-23,2,8,1712,155278
Resort Hotel,YES,19,2015,October,0,2,1,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,208,0,Transient-Party,60,0,Canceled,2015-10-02,1,2,120,10884
Resort Hotel,NO,3,2015,November,1,3,1,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,0,Transient,38,0,Check-Out,2015-11-20,1,4,152,13786
Resort Hotel,NO,4,2015,November,0,2,2,1,0,HB,PRT,Direct,Direct,0,0,0,A,A,2,No Deposit,250,0,Transient,102,0,Check-Out,2015-11-29,3,2,203,18412
Resort Hotel,YES,0,2016,October,0,1,3,1,0,BB,FRA,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,0,Transient,150,0,Canceled,2016-10-18,4,1,150,13605
Resort Hotel,NO,135,2015,August,2,3,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,156,0,Contract,105,0,Check-Out,2015-08-11,2,5,523,47413
Resort Hotel,NO,8,2016,September,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,2,No Deposit,94,0,Transient-Party,99,0,Check-Out,2016-10-01,1,1,99,8979
Resort Hotel,NO,19,2016,October,2,8,2,0,0,BB,GBR,Direct,Direct,0,0,0,C,C,0,No Deposit,250,0,Transient,91,1,Check-Out,2016-11-05,2,10,910,82501
Resort Hotel,NO,0,2017,January,2,2,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,240,0,Transient,43,1,Check-Out,2017-01-12,1,4,172,15600
Resort Hotel,NO,1,2016,January,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,Transient,66,2,Check-Out,2016-01-10,2,1,66,5986
Resort Hotel,NO,335,2016,September,1,4,1,0,0,BB,GBR,Groups,Corporate,0,0,1,A,F,1,No Deposit,94,0,Transient-Party,72,0,Check-Out,2016-09-19,1,5,360,32652
Resort Hotel,NO,60,2016,October,2,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,Transient,91,2,Check-Out,2016-10-11,2,7,637,57776
Resort Hotel,NO,134,2017,May,0,1,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,251,0,Transient-Party,62,1,Check-Out,2017-05-04,2,1,62,5623
Resort Hotel,NO,68,2016,December,2,5,2,0,0,SC,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,464,0,Transient,94,1,Check-Out,2017-01-05,2,7,660,59865
Resort Hotel,YES,29,2017,May,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,Transient,104,1,Canceled,2017-04-20,2,2,208,18866
Resort Hotel,NO,253,2017,April,2,5,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,D,E,2,No Deposit,273,0,Transient-Party,69,0,Check-Out,2017-04-30,1,7,486,44043
Resort Hotel,NO,4,2015,October,0,2,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,Transient,89,2,Check-Out,2015-10-11,2,2,178,16145
Resort Hotel,NO,6,2016,March,1,2,1,0,0,BB,PRT,Online TA,TA/TO,1,0,2,A,A,0,No Deposit,314,0,Transient,34,0,Check-Out,2016-03-17,1,3,103,9360
Resort Hotel,NO,24,2017,August,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,Transient,264,4,Check-Out,2017-08-09,2,4,1056,95779
Resort Hotel,NO,18,2017,July,1,2,2,0,0,BB,BEL,Direct,Direct,0,0,0,A,H,0,No Deposit,250,0,Transient,214,1,Check-Out,2017-07-31,2,3,642,58229
Resort Hotel,NO,327,2017,July,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,147,0,Transient-Party,77,1,Check-Out,2017-07-08,2,7,537,48697
Resort Hotel,NO,82,2016,December,0,4,2,0,0,BB,ESP,Groups,Direct,0,0,0,A,C,1,No Deposit,94,0,Transient-Party,39,0,Check-Out,2016-12-11,2,4,157,14258
Resort Hotel,NO,350,2016,September,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40,0,Transient,54,0,Check-Out,2016-09-23,2,7,377,34189
Resort Hotel,YES,103,2017,March,1,1,1,0,0,BB,PRT,Groups,Corporate,0,0,0,A,A,0,Non Refund,495,0,Transient,42,0,Canceled,2016-12-23,1,2,84,7619
Resort Hotel,NO,297,2016,December,1,2,2,0,0,HB,PRT,Direct,Direct,1,0,0,E,E,2,No Deposit,94,0,Transient-Party,61,3,Check-Out,2016-12-26,2,3,183,16563
Resort Hotel,NO,143,2017,June,0,2,2,0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,0,Transient,115,2,Check-Out,2017-06-23,2,2,230,20861
Resort Hotel,NO,0,2016,April,0,2,1,0,0,BB,DEU,Direct,Direct,0,0,0,F,F,0,No Deposit,94,0,Transient,95,0,Check-Out,2016-04-15,1,2,190,17233
Resort Hotel,NO,109,2016,May,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,D,2,No Deposit,26,0,Transient,40,0,Check-Out,2016-05-08,2,7,280,25364
Resort Hotel,NO,13,2016,November,1,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,Transient,81,2,Check-Out,2016-11-07,2,4,324,29387
Resort Hotel,NO,131,2017,April,2,5,2,0,0,HB,CZE,Groups,TA/TO,0,0,0,D,D,1,No Deposit,493,0,Contract,90,0,Check-Out,2017-04-23,2,7,630,57141
Resort Hotel,YES,163,2017,July,4,10,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,Transient,180,2,Canceled,2017-06-10,2,14,2520,228564
Resort Hotel,YES,39,2016,October,1,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,Transient,74,0,Canceled,2016-09-20,2,2,148,13424
Resort Hotel,NO,35,2016,June,1,0,2,0,0,HB,ESP,Direct,Direct,0,0,0,A,A,1,No Deposit,250,0,Transient,159,0,Check-Out,2016-06-27,2,1,159,14421
Resort Hotel,YES,317,2017,June,2,5,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,241,0,Transient,98,1,Canceled,2017-02-15,3,7,687,62277
Resort Hotel,NO,2,2017,January,0,2,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,C,0,No Deposit,94,0,Transient,35,0,Check-Out,2017-01-20,1,2,70,6349
Resort Hotel,NO,25,2017,August,1,0,2,1,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241,0,Transient,225,1,Check-Out,2017-08-07,3,1,225,20398
Resort Hotel,NO,73,2017,June,1,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,Transient,170,1,Check-Out,2017-06-19,2,4,680,61676
Resort Hotel,NO,7,2016,August,1,3,2,0,0,HB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,250,0,Transient,176,1,Check-Out,2016-09-02,2,4,704,63889
Resort Hotel,NO,13,2016,March,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,242,0,Transient,79,1,Check-Out,2016-03-30,2,5,394,35736
Resort Hotel,YES,99,2015,August,2,2,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,166,2,Canceled,2015-07-23,2,4,664,60225
Resort Hotel,NO,136,2016,March,0,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,56,2,Check-Out,2016-03-27,2,3,168,15238
Resort Hotel,NO,83,2015,July,0,4,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,105,0,Transient,111,1,Check-Out,2015-07-12,2,4,443,40162
Resort Hotel,YES,183,2016,September,1,5,1,0,0,BB,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,122,0,Canceled,2016-03-06,1,6,732,66392
Resort Hotel,YES,61,2017,April,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,Transient,122,1,Canceled,2017-04-24,2,7,854,77458
Resort Hotel,NO,56,2016,November,0,3,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6,0,Transient,29,0,Check-Out,2016-11-19,2,3,87,7891
Resort Hotel,NO,8,2016,January,1,0,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,0,Transient,48,1,Check-Out,2016-01-04,2,1,48,4354
Resort Hotel,NO,27,2017,February,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,48,1,Check-Out,2017-02-26,2,2,96,8707
Resort Hotel,NO,42,2016,March,1,4,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,1,No Deposit,240,0,Transient,105,0,Check-Out,2016-04-02,4,5,525,47618
Resort Hotel,YES,11,2015,December,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,1,0,D,D,0,No Deposit,240,0,Transient,58,2,Canceled,2015-12-14,2,4,232,21042
Resort Hotel,NO,106,2017,April,0,2,2,0,0,HB,AUT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,241,0,Transient,77,1,Check-Out,2017-04-27,2,2,154,13933
Resort Hotel,NO,29,2016,February,2,5,2,0,0,HB,GBR,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,241,0,Transient,66,1,Check-Out,2016-02-20,2,7,465,42145
Resort Hotel,NO,5,2016,January,0,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,0,Transient,48,2,Check-Out,2016-01-10,2,1,48,4354
Resort Hotel,NO,0,2016,November,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,94,0,Transient,41,0,Check-Out,2016-11-16,1,1,41,3719
Resort Hotel,NO,130,2015,August,3,6,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,Transient,171,0,Check-Out,2015-08-10,2,9,1535,139261
Resort Hotel,YES,14,2016,September,0,2,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,Transient,145,0,Canceled,2016-09-17,2,2,290,26303
Resort Hotel,NO,0,2015,November,1,0,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,94,0,Transient,58,0,Check-Out,2015-11-24,2,1,58,5261
Resort Hotel,NO,7,2015,October,0,3,2,0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,196,0,Transient,71,1,Check-Out,2015-10-10,2,3,212,19183
Resort Hotel,YES,75,2016,November,0,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,38,2,Canceled,2016-10-29,2,3,113,10285
Resort Hotel,NO,12,2016,August,1,1,2,1,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250,0,Transient,246,2,Check-Out,2016-08-22,3,2,492,44624
Resort Hotel,NO,2,2015,October,0,3,2,0,0,BB,PRT,Groups,Direct,0,0,0,A,E,1,No Deposit,94,0,Transient,42,0,Check-Out,2015-11-01,2,3,126,11428
Resort Hotel,NO,128,2016,July,3,8,2,0,0,HB,PRT,Direct,Direct,1,1,7,E,E,1,No Deposit,94,0,Transient,113,4,Check-Out,2016-07-18,2,11,1238,112241
Resort Hotel,YES,81,2016,November,2,4,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,0,Transient,38,1,Canceled,2016-09-30,2,6,227,20571
Resort Hotel,NO,7,2016,June,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,3,A,A,0,No Deposit,94,0,Transient,70,0,Check-Out,2016-06-02,1,1,70,6349
Resort Hotel,NO,142,2017,April,2,5,2,1,0,HB,GBR,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,314,0,Transient,116,3,Check-Out,2017-04-20,3,7,809,73375
Resort Hotel,NO,35,2015,August,2,2,2,0,0,HB,PRT,Direct,Direct,0,0,0,D,E,0,No Deposit,250,0,Transient,234,0,Check-Out,2015-08-19,2,4,936,84895
Resort Hotel,YES,58,2017,January,0,2,1,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,Transient,72,1,Canceled,2016-11-30,1,2,144,13061
Resort Hotel,YES,38,2017,August,1,3,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,0,Transient,199,1,Canceled,2017-08-09,2,4,796,72241
Resort Hotel,NO,241,2017,May,2,4,2,0,0,BB,CN,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,241,0,Transient,42,1,Check-Out,2017-05-18,2,6,249,22628
Resort Hotel,NO,332,2017,June,4,10,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,40,0,Contract,64,0,Check-Out,2017-07-09,2,14,902,81801
Resort Hotel,NO,57,2016,April,2,5,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,314,0,Transient,43,0,Check-Out,2016-04-12,2,7,304,27599
Resort Hotel,NO,47,2016,November,2,3,2,0,0,BB,POL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,38,2,Check-Out,2016-11-24,2,5,189,17142
Resort Hotel,YES,172,2016,December,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,Transient,56,1,Canceled,2016-09-10,2,7,391,35427
Resort Hotel,NO,11,2016,October,1,0,2,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,D,0,No Deposit,94,0,Transient-Party,50,1,Check-Out,2016-10-10,2,1,50,4535
Resort Hotel,NO,76,2016,May,1,4,2,0,0,HB,FRA,Online TA,TA/TO,0,0,0,G,G,2,No Deposit,240,0,Transient,179,0,Check-Out,2016-05-23,2,5,895,81177
Resort Hotel,NO,0,2016,December,0,1,1,0,0,BB,PRT,Online TA,TA/TO,1,0,3,A,A,0,No Deposit,240,0,Transient,43,1,Check-Out,2016-12-15,1,1,43,3900
Resort Hotel,YES,223,2016,June,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,Transient,99,2,Canceled,2015-11-09,2,7,693,62855
Resort Hotel,YES,16,2017,February,1,1,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,240,0,Transient,69,0,Canceled,2017-02-10,4,2,138,12517
Resort Hotel,YES,32,2017,July,0,2,2,0,0,BB,CN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,Transient,180,1,Canceled,2017-06-29,2,2,360,32652
Resort Hotel,NO,0,2015,December,2,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240,0,Transient,56,0,Check-Out,2015-12-08,2,3,168,15238
Resort Hotel,NO,136,2017,August,2,5,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,E,0,No Deposit,40,0,Contract,117,0,Check-Out,2017-08-28,2,7,816,73966
Resort Hotel,YES,33,2017,February,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,Transient,68,0,Canceled,2017-01-17,2,2,136,12335
Resort Hotel,NO,105,2016,December,3,7,1,0,0,HB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,94,0,Transient,92,1,Check-Out,2017-01-02,1,10,924,83807
Resort Hotel,NO,0,2016,December,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,D,D,0,No Deposit,253,0,Transient-Party,52,1,Check-Out,2016-12-04,2,2,104,9397
